f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,work_type,target
0.44554257,0.8196165,0.64687437,0.6371193,0.8779974,0.9473423,1.0,0.47517368,0.32926136,0.4836646,0.9044849,0.6382417,0.6,0.49546793,0.46059185,0.495205,0.4837549,0.44257122,0.43077067,0.49843732,0.83783346,0.5829147,0.6487771,0.3443188,0.17202082,0.48520073,0.4802484,0.18090165,0.081007764,0.17405938,0.656931,0.11849653,0.2690003,1.0,1.0,0.0,0.3,0.57933927,0.5939095,0.77903724,0.541864,0.5122882,1.0,0.0,0.5368555,0.6793314,0.37975246,0.49907607,0.6877279,1.0,1.0,0.7533509,0.75949913,1.0,0.5881603,0.6,0.31095055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54863656,0.0,0.0,0.0,1.0,0.33333334,1.0,1.0,0.34136724,1.0,0.54813683,1.0,0.57127166,1.0,0.0,0.0,0.0,1.0,0.42989525,0.6549109,0.0,0.7223998,1.0,0.5675122,1.0,0.4087059,0.4179282,0.0,0.7507289,vendor,0.7474908
0.4700779,0.5032681,0.5041983,0.43610767,0.79201275,0.8680825,0.0,0.44328377,0.45886567,0.44603628,0.70309573,0.5995314,0.6,0.5104436,0.47344345,0.41341907,0.46576872,0.48783186,0.3621648,0.40954813,0.8347049,0.62046456,0.5703403,0.3316736,0.34757304,0.41853413,0.4243171,0.25603274,0.25875124,0.1473691,0.6325007,0.30489257,0.39505774,1.0,0.79832894,0.0,0.3,0.5998212,0.5181068,0.4890449,0.65240896,0.50299716,0.0,0.0,0.39836106,0.7146211,0.1724049,0.4879145,0.54444015,1.0,1.0,0.5051641,0.60686886,1.0,0.5606831,0.6,0.4918154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40680942,1.0,0.3399134,1.0,1.0,1.0,1.0,1.0,0.41400614,0.0,0.0,0.0,0.0921879,0.0,0.0,1.0,0.0,0.0,0.0,0.37934488,0.0,0.3246903,1.0,0.42452303,1.0,0.30072513,0.00488074,0.0,0.6087291,vendor,0.58260685
0.44203368,0.29751533,0.32146668,0.2679675,0.66823226,0.85066575,1.0,0.29489005,0.42824036,0.19019227,0.68648237,0.5955988,0.7,0.8075954,0.75417036,0.7301944,0.7639867,0.69950956,0.5792187,0.4945933,0.84093285,0.7372847,0.8023942,0.63577884,0.468395,0.6876014,0.6224671,0.45687842,0.1422309,0.11662642,0.73367065,0.18335094,0.5178234,1.0,0.8819935,0.0,0.5,0.6481795,0.6501864,0.67463183,0.5443267,0.5880692,1.0,0.0,0.5144437,0.7176699,0.2728252,0.5596989,0.567104,0.0,1.0,0.84505534,0.8274306,1.0,0.76050305,0.7,0.41895673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6395611,1.0,0.33055452,1.0,1.0,1.0,0.0,1.0,0.43914312,0.0,0.0,0.0,0.54368305,0.0,1.0,0.0,0.0,0.0,0.2944271,0.5247279,0.0,0.4671098,1.0,0.7597451,1.0,0.56102115,0.05153671,0.0,0.6822646,tradesperson,0.7064398
0.96364915,0.62907755,0.5448892,0.6273044,0.8707602,0.8506755,0.0,0.70752317,0.44911736,0.4444121,0.7181872,0.44986278,0.75,0.37332043,0.36928013,0.34953353,0.3640447,0.39557695,0.24430269,0.21429315,0.9032924,0.5745716,0.5207669,0.368334,0.19264804,0.30242893,0.35123664,0.26213926,0.21437685,0.12326014,0.53718984,0.20203353,0.16722171,1.0,0.8484483,0.0,0.3,0.48010173,0.698015,0.7113949,0.6385648,0.49538484,0.0,0.0,0.46270305,0.6662703,0.24020259,0.7058055,0.48080721,1.0,1.0,0.4648971,0.7981519,1.0,0.69034976,0.8,0.53777075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4784539,1.0,0.12240701,0.0,1.0,0.6666667,0.0,1.0,0.11300646,0.0,0.0,0.0,0.24211831,0.0,0.0,0.0,1.0,0.0,0.17023653,0.28766674,0.0,0.32492998,1.0,0.67847824,0.0,0.32042634,0.03737779,0.0,0.49646258,freelancer,0.5911663
0.3604389,0.7816544,0.52393055,0.59214234,0.8301684,0.8787499,0.0,0.5490238,0.40882635,0.61966336,0.8192744,0.2886923,0.6,0.943852,0.84112316,0.84422845,0.8764012,0.8491021,0.95612144,0.75232905,0.7839897,0.86448646,0.9082444,0.8001466,0.6399897,0.82053274,0.69421834,0.4141958,0.18200041,0.090322174,0.86788255,0.21489105,0.6715763,0.0,0.9093065,0.0,0.3,0.4235377,0.30274305,0.44790566,0.50550497,0.19359392,1.0,0.0,0.28409034,0.83689684,0.46109498,0.6975518,0.31102276,1.0,1.0,0.8041359,0.83733433,1.0,0.77190083,0.6,0.38072294,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.57119346,1.0,0.32390267,0.0,0.0,0.33333334,1.0,1.0,0.27263907,1.0,0.41351578,1.0,0.47998494,0.0,0.0,0.0,0.0,1.0,0.30321357,0.5641166,0.0,0.5860663,1.0,0.7404406,0.0,0.65577465,0.36699852,0.0,0.8902518,vendor,0.7681286
0.6680227,0.60822403,0.46121705,0.5365456,0.84037966,0.8258649,1.0,0.5089266,0.5047736,0.38554424,0.70746875,0.40553883,0.75,0.37883928,0.22499429,0.32009548,0.30797634,0.21992764,0.3565385,0.27818736,0.9100587,0.5035434,0.5363396,0.32929078,0.18798491,0.21287622,0.2831171,0.026319103,0.06699239,0.15890113,0.5798628,0.1937911,0.27562505,1.0,0.9332389,0.0,0.5,0.49049342,0.40261734,0.5249958,0.3388392,0.35128915,0.0,0.0,0.33602875,0.75408,0.27388483,0.67568725,0.39951026,1.0,0.0,0.79304564,0.8182506,1.0,0.64117175,0.8,0.37073258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57256144,1.0,0.43190145,0.0,1.0,0.6666667,1.0,1.0,0.46066907,1.0,0.5090369,0.0,0.52239925,0.0,1.0,0.0,0.0,0.0,0.31114265,0.5201255,1.0,0.47780466,0.0,0.69632715,1.0,0.18002684,0.41303045,1.0,0.63649666,freelancer,0.59457725
0.3895389,0.45216346,0.51933956,0.4544545,0.70889944,0.7818306,0.0,0.52792954,0.40634602,0.44117692,0.6471119,0.7055847,0.6,0.34579352,0.258373,0.23738277,0.28051645,0.36448112,0.24875738,0.13577121,1.0,0.5703341,0.50802326,0.10378681,0.28318843,0.23677729,0.2289094,0.19968681,0.09542845,0.0663549,0.49242175,0.095129214,0.13710524,1.0,0.89361066,1.0,0.5,0.75880927,0.77604824,0.87463176,0.65429074,0.62360626,1.0,0.0,0.5830065,0.59263736,0.3745048,0.41628635,0.63717073,1.0,1.0,0.5890357,0.6710627,1.0,0.49194872,0.6,0.22326568,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47575888,0.0,0.006881718,1.0,1.0,0.6666667,0.0,1.0,0.31351322,1.0,0.39352003,0.0,0.6395215,0.0,0.0,0.0,0.0,0.0,0.5825271,0.4377287,0.0,0.6101397,0.0,0.62759817,1.0,0.30393076,0.31584254,0.0,0.540112,vendor,0.62846327
0.3364947,0.3180469,0.20526187,0.30384496,0.60093474,0.74668366,0.0,0.25855517,0.3714883,0.29596785,0.5783774,0.4583699,0.65,0.1990301,0.3092452,0.24536595,0.25121376,0.21455804,0.16117032,0.16518706,0.9610679,0.50570977,0.24120872,0.032508254,0.13244912,0.15648533,0.13400188,0.10679688,0.0,0.3110949,0.45823044,0.16940494,0.21747902,0.0,0.900264,0.0,0.5,0.6998754,0.43660292,0.66550654,0.53624254,0.5836576,0.0,0.0,0.47332084,0.65877527,0.2726644,0.49363524,0.5521994,1.0,1.0,0.54403764,0.6242921,1.0,0.47896907,0.7,0.47690716,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.43613735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03981826,0.0,0.29033625,0.0,0.0,1.0,0.0,0.0,0.29404926,0.55827373,1.0,0.43228254,0.0,0.41704968,0.0,0.21685281,0.026431713,0.0,0.49250874,platform_worker,0.5690906
0.27805585,0.14834122,0.14349344,0.3435537,0.67158806,0.7753777,1.0,0.42536712,0.34724432,0.27198756,0.64751697,0.5386316,0.65,0.63254726,0.61462116,0.6426902,0.62995285,0.5579952,0.5750903,0.73424023,0.82723904,0.71639264,0.80495805,0.51141506,0.55060583,0.55102015,0.62179244,0.2891607,0.2900197,0.38964555,0.71737146,0.31925592,0.5708345,1.0,0.67940265,0.0,0.7,0.4133713,0.37539387,0.61556226,0.46511278,0.41238394,1.0,0.0,0.3662284,0.8268493,0.33030406,0.6355598,0.44154888,1.0,1.0,0.77278215,0.7223573,1.0,0.5947838,0.7,0.48846987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.59172404,0.0,0.0,0.0,1.0,0.33333334,1.0,0.0,0.084503084,1.0,0.5007927,0.0,0.3193372,0.0,1.0,1.0,0.0,0.0,0.1640176,0.5057144,1.0,0.40314704,1.0,0.6898477,1.0,0.4601208,0.48331526,0.0,0.71052074,platform_worker,0.5544294
0.37656713,0.4514979,0.36349913,0.39153624,0.7087904,0.90726805,1.0,0.34369934,0.48451072,0.41313234,0.5974042,0.039957862,0.65,0.17839238,0.18216737,0.14847472,0.16967815,0.14987308,0.09011788,0.19890071,0.88789093,0.42599288,0.30228388,0.0041995896,0.07660682,0.19904579,0.07189745,0.0,0.14040469,0.33748382,0.38176057,0.08276145,0.2127028,0.0,0.85339105,1.0,0.7,0.0,0.10462488,0.12149311,0.068405494,0.13843955,0.0,0.0,0.10993149,0.9660157,0.5003259,1.0,0.067219906,1.0,1.0,0.75232196,0.89394665,1.0,0.72873276,0.7,0.4712861,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6378386,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0,0.26016033,1.0,0.38660622,0.0,0.24680586,0.0,0.0,0.0,0.0,1.0,0.04688695,0.41141152,1.0,0.36143976,1.0,0.77825373,1.0,0.0042265397,0.23787986,0.0,0.51715416,platform_worker,0.43135995
0.350523,0.2637997,0.17646076,0.2324566,0.58551484,0.7519297,0.0,0.21861869,0.33196488,0.15015566,0.51549166,0.76576465,0.7,0.6979495,0.6695017,0.7984542,0.7219685,0.92719865,0.8168749,0.64799374,0.98192847,0.8220958,0.8249663,0.6690026,0.65566367,0.64102477,0.6708797,0.49667728,0.1320342,0.021810984,0.79742384,0.0847138,0.7368705,1.0,0.83446366,0.0,0.5,0.6673921,0.55530286,0.6118355,0.5711436,0.6957826,1.0,1.0,0.6049247,0.7213159,0.25239196,0.4784663,0.67884344,1.0,1.0,0.35083753,0.4317144,1.0,0.34786803,0.7,0.4972457,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24256894,1.0,0.39799386,0.0,1.0,0.6666667,0.0,1.0,0.45221558,0.0,0.0023209895,0.0,0.5755664,0.0,1.0,0.0,0.0,1.0,0.61587775,0.5135807,0.0,0.72357583,0.0,0.35482877,1.0,0.5512456,0.07480785,0.0,0.55446804,tradesperson,0.6666678
0.39492667,0.47301567,0.4700108,0.41928333,0.726566,0.83275515,1.0,0.34544215,0.48460516,0.29479727,0.5606208,0.3601662,0.7,0.6793236,0.632007,0.59911567,0.6368154,0.5275839,0.5659881,0.48859334,0.78573924,0.70696104,0.77598286,0.45545933,0.5321865,0.5668333,0.68449193,0.32824588,0.33390415,0.42174327,0.79843503,0.24666907,0.4535661,0.0,0.5475157,1.0,0.3,0.5742208,0.5481892,0.5178465,0.38927853,0.48750675,0.0,0.0,0.3788455,0.69124854,0.40903792,0.5449353,0.39954638,1.0,1.0,0.48101953,0.6369666,1.0,0.4780343,0.7,0.41153958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51001084,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.04226558,0.0,0.0,0.0,0.043916836,0.0,0.0,0.0,0.0,0.0,0.32127628,0.42691764,0.0,0.37010375,1.0,0.5745985,0.0,0.5546676,0.026253121,1.0,0.5713707,tradesperson,0.52800786
0.47450966,0.66158026,0.46718892,0.67438066,0.8590074,0.9385591,0.0,0.549878,0.4976851,0.47921568,0.79193133,0.50143,0.6,0.41826952,0.34449303,0.4006927,0.38781843,0.39692363,0.31051645,0.44145888,0.7318556,0.52327836,0.5656643,0.31871548,0.21673013,0.3376581,0.45959628,0.12815757,0.51058114,0.39217415,0.49256957,0.5197548,0.22459403,1.0,0.6165844,0.0,0.3,0.46503708,0.57588917,0.66953886,0.6774565,0.5839758,0.0,0.0,0.3675022,0.6485015,0.1439477,0.48826388,0.5540344,1.0,1.0,0.5314876,0.50975335,0.0,0.39337364,0.6,0.2722516,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3610078,1.0,0.3830019,0.0,0.0,0.33333334,0.0,0.0,0.003861882,1.0,0.41339493,0.0,0.030546574,0.0,0.0,0.0,0.0,0.0,0.0,0.23546867,0.0,0.31431627,0.0,0.48944572,0.0,0.23273888,0.4176964,1.0,0.6730817,vendor,0.51013774
0.5963782,0.56615996,0.353684,0.5603447,0.8999447,0.89918476,1.0,0.5398358,0.42688888,0.4777033,0.7295712,0.26887226,0.6,0.66630095,0.6881813,0.7813966,0.7119596,0.7593357,0.5483956,0.62665254,0.9372639,0.7251315,0.7362905,0.60906976,0.41981253,0.6876888,0.67106867,0.42378807,0.04101327,0.14347146,0.86389345,0.02853788,0.5040536,1.0,1.0,0.0,0.5,0.32561684,0.36479935,0.33746868,0.39900023,0.24378039,1.0,0.0,0.28927368,0.88722306,0.5009899,0.8552911,0.25666448,1.0,1.0,0.32796928,0.15196878,1.0,0.12141002,0.6,0.45299244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17448573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12596294,0.0,0.01676745,0.0,0.37929535,0.0,0.0,0.0,1.0,0.0,0.2340067,0.53925365,0.0,0.50491375,0.0,0.14304627,0.0,0.57854384,0.0,0.0,0.46694356,vendor,0.598748
0.28665957,0.68846065,0.63744766,0.5673651,0.8173416,0.8471422,0.0,0.40088156,0.3755387,0.47336403,0.7244846,0.51267165,0.75,0.67375374,0.689391,0.52872974,0.63062483,0.68069005,0.5123544,0.5877905,0.78146106,0.6841133,0.6441748,0.7191928,0.39768633,0.5181351,0.47768277,0.336033,0.27801326,0.279205,0.7387641,0.20291674,0.45035964,0.0,0.7573086,1.0,0.5,0.66767347,0.6114096,0.65852296,0.8074896,0.6063699,1.0,0.0,0.39811116,0.6385883,0.15293504,0.49523634,0.71127313,1.0,1.0,0.8476705,0.84120333,1.0,0.8466022,0.8,0.4900591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6798397,0.0,0.050222714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1861488,0.0,0.38841903,1.0,1.0,1.0,1.0,0.0,0.42517513,0.43312287,0.0,0.42951366,1.0,0.82516736,0.0,0.44809467,0.104068086,0.0,0.6221062,freelancer,0.6405346
0.6235048,0.62598616,0.533081,0.5501577,0.78895664,0.84123635,0.0,0.4701246,0.48516372,0.37746042,0.7556216,0.25613078,0.7,0.62521696,0.60273284,0.6137699,0.61390656,0.6083089,0.5514033,0.4975818,0.8773935,0.7184596,0.6631108,0.42945272,0.44488877,0.64793307,0.58313805,0.46555024,0.27195343,0.25251126,0.67820084,0.1166656,0.53520435,1.0,0.7528806,0.0,0.7,0.24189937,0.31759772,0.38698566,0.40550205,0.26404154,1.0,0.0,0.2896569,0.7556728,0.29204017,0.75925106,0.22127654,0.0,1.0,0.7292948,0.95190126,1.0,0.6968884,0.7,0.35195234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6418344,1.0,0.50218654,0.0,0.0,0.33333334,0.0,0.0,0.028915545,0.0,0.037042584,0.0,0.36406675,1.0,0.0,1.0,0.0,1.0,0.22950222,0.3559059,1.0,0.5720986,1.0,0.8120934,0.0,0.55352205,0.05549825,1.0,0.8347254,tradesperson,0.647316
0.77701765,0.82026553,0.6241651,0.6430591,0.96443826,0.88832164,0.0,0.7782291,0.46756807,0.43251386,0.87531286,0.21828283,0.65,0.6913449,0.6686085,0.66498893,0.6749808,0.6858022,0.6592912,0.69359595,0.995208,0.80207634,0.7741209,0.54620904,0.5435853,0.6588142,0.61849743,0.4844155,0.19096471,0.20374274,0.7484705,0.15884739,0.49372518,1.0,1.0,0.0,0.3,0.2416673,0.17643875,0.34428886,0.3620175,0.16140811,0.0,0.0,0.19632289,0.9511085,0.4987255,0.76674515,0.22673705,1.0,1.0,0.62935865,0.60295635,1.0,0.45782593,0.7,0.40488598,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5244889,1.0,0.28941813,0.0,0.0,0.33333334,0.0,0.0,0.02629746,0.0,0.0,0.0,0.0022359404,0.0,0.0,0.0,1.0,0.0,0.1309453,0.21847488,0.0,0.22043127,1.0,0.5360815,0.0,0.5709416,0.059771623,0.0,0.69800776,platform_worker,0.6342499
0.34662825,0.36843547,0.23187695,0.2141066,0.6570706,0.7976074,1.0,0.43449807,0.40446463,0.18257621,0.65926546,0.28131664,0.65,0.70579755,0.7736885,0.6992433,0.72624314,0.60892904,0.77785796,0.5486644,0.7735423,0.71258944,0.83098906,0.46166903,0.5074843,0.70328546,0.47576526,0.3172583,0.3995587,0.1987817,0.7149764,0.34665078,0.7073146,1.0,0.6120618,0.0,0.7,0.21536066,0.26898026,0.3201792,0.28168666,0.2909523,0.0,0.0,0.22793612,0.9183665,0.2888349,0.8443236,0.15336394,1.0,0.0,0.76410526,0.7315883,1.0,0.6056053,0.7,0.42799878,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6983596,0.0,0.0,0.0,1.0,0.33333334,1.0,0.0,0.0,1.0,0.5694465,0.0,0.67431515,0.0,1.0,1.0,0.0,0.0,0.34167022,0.5609418,0.0,0.6140957,1.0,0.63495535,1.0,0.49267015,0.39796662,0.0,0.7249328,platform_worker,0.61546415
0.35986853,0.27941388,0.3203675,0.29060307,0.64957815,0.8111664,1.0,0.16962898,0.44830662,0.24240057,0.6683347,0.2557168,0.6,0.65110266,0.68323547,0.5986857,0.6443413,0.5175182,0.50717574,0.53613794,0.86212575,0.7069534,0.62329555,0.67219305,0.40862474,0.60583997,0.4588059,0.46441984,0.28134733,0.09356012,0.7716562,0.1472691,0.48697385,0.0,0.9069675,0.0,0.5,0.2385742,0.21009046,0.38903072,0.2637974,0.22584386,0.0,0.0,0.20913765,0.9122486,0.36988348,0.76062477,0.32168403,1.0,1.0,0.6504783,0.66119355,1.0,0.596335,0.6,0.30326816,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.49960983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.041498356,0.0,0.010466107,0.0,0.3585622,0.0,0.0,0.0,0.0,0.0,0.2604816,0.47294694,1.0,0.33844087,1.0,0.6735074,0.0,0.44277507,0.002846887,0.0,0.611041,vendor,0.52465874
0.13635185,0.27195877,0.3535608,0.29100797,0.6190661,0.83310926,0.0,0.44828722,0.4196972,0.23668088,0.63853055,0.5482992,0.6,0.5042505,0.5550746,0.65488976,0.57140493,0.43240076,0.40834266,0.5543565,0.9071057,0.62341636,0.68478394,0.4264784,0.3587003,0.47035158,0.42620158,0.37191072,0.20012237,0.26820856,0.6528254,0.19590561,0.39822242,0.0,0.8960484,0.0,0.7,0.61714846,0.47962618,0.5891602,0.45891672,0.54254586,1.0,0.0,0.3850207,0.5999007,0.15398301,0.41579884,0.7051788,1.0,1.0,0.8067646,0.8334519,1.0,0.7454658,0.6,0.5280961,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.60517335,1.0,0.11376288,0.0,1.0,0.6666667,0.0,0.0,0.07429305,0.0,0.0,0.0,0.3082023,0.0,1.0,0.0,0.0,0.0,0.15922563,0.3851522,0.0,0.29251185,1.0,0.64342856,1.0,0.46376276,0.008029414,1.0,0.5593647,vendor,0.64280534
0.4595939,0.45907262,0.45644796,0.47227952,0.7918879,0.8356194,1.0,0.3692799,0.55466574,0.34491453,0.69394654,0.16410151,0.75,0.458727,0.35498032,0.552408,0.45537177,0.3693549,0.362413,0.20151655,0.8029539,0.55424845,0.5724738,0.410307,0.392652,0.31668028,0.29504323,0.47444445,0.20658812,0.21678643,0.4351105,0.19958784,0.3529104,1.0,0.774005,1.0,0.3,0.1294438,0.064469956,0.2858171,0.1691749,0.2508436,0.0,0.0,0.113198124,0.8981192,0.38664928,0.8774288,0.1676779,1.0,1.0,0.20663124,0.32577866,1.0,0.16234,0.8,0.4492574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613016,1.0,0.48930958,1.0,1.0,1.0,0.0,1.0,0.33588818,0.0,0.048881195,1.0,0.58868235,0.0,0.0,0.0,1.0,1.0,0.44250894,0.4990453,1.0,0.4850554,1.0,0.25665778,1.0,0.40011865,0.0,0.0,0.49210194,freelancer,0.544075
0.24078466,0.60169506,0.56039816,0.47175264,0.79193467,0.92934805,0.0,0.48608923,0.5588207,0.44170576,0.6723215,0.5823411,0.7,0.26897815,0.40392473,0.31890848,0.33060378,0.49623913,0.318126,0.23286362,0.7482718,0.5720781,0.5217099,0.31842795,0.39641067,0.18455927,0.3959215,0.23112555,0.36874053,0.34110516,0.5483283,0.31471738,0.31023479,0.0,0.6500716,0.0,0.3,0.6797621,0.6913122,0.8281509,0.6835345,0.6873042,1.0,1.0,0.6061761,0.5385683,0.19160107,0.5668687,0.69699144,1.0,1.0,0.7046063,0.83266526,1.0,0.7590974,0.7,0.42154106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.66412115,0.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.00078221125,0.0,0.0,0.0,0.46173307,0.0,1.0,0.0,1.0,1.0,0.2550647,0.435445,0.0,0.52283734,1.0,0.6140528,1.0,0.3080739,0.0,0.0,0.683253,tradesperson,0.6497386
0.4969666,0.5815228,0.4188518,0.4493112,0.6661862,0.80302846,1.0,0.57642955,0.46121997,0.38301966,0.64618945,0.578818,0.75,0.72154146,0.7407747,0.82919085,0.76383567,0.5672226,0.76774216,0.7053577,0.718729,0.6253802,0.80735075,0.49409756,0.5758273,0.7203284,0.6538579,0.3395267,0.41424856,0.3467787,0.91910654,0.33377856,0.5469966,0.0,0.5810936,0.0,0.3,0.67294014,0.61546963,0.6193797,0.66186947,0.48173642,1.0,1.0,0.4971507,0.6841978,0.20686093,0.5372131,0.50853443,1.0,1.0,0.4155506,0.41402796,1.0,0.29690728,0.8,0.48020613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3778767,1.0,0.21635343,0.0,1.0,0.6666667,0.0,1.0,0.14840817,0.0,0.0,0.0,0.113945454,0.0,0.0,0.0,0.0,0.0,0.07632911,0.27855623,0.0,0.25411066,0.0,0.47631535,0.0,0.66383153,0.033870336,0.0,0.5367276,freelancer,0.5809114
0.4847328,0.6999858,0.60645837,0.6588972,0.85279506,0.8823951,1.0,0.4397854,0.42709547,0.5273201,0.7752494,0.29712403,0.7,0.4479803,0.44249758,0.4886928,0.45972356,0.65515524,0.49129263,0.44079727,0.85874003,0.68220395,0.6065674,0.44617528,0.40971977,0.46876642,0.5279688,0.3669556,0.23448622,0.17680854,0.7050974,0.106019825,0.556276,1.0,0.76461583,0.0,0.7,0.42832267,0.40608573,0.561206,0.44825953,0.37648228,0.0,1.0,0.23799586,0.8387798,0.4085989,0.6563298,0.32219678,1.0,1.0,0.6564593,0.56121236,1.0,0.57459474,0.7,0.5438884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49140292,0.0,0.009221531,1.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.1302221,0.0,0.28084585,0.0,0.0,0.0,1.0,0.0,0.2741271,0.33686876,1.0,0.44628555,1.0,0.60140246,0.0,0.45891437,0.144889,0.0,0.547854,tradesperson,0.5550554
0.29348847,0.45439628,0.48283815,0.44385415,0.77646583,0.7976592,0.0,0.36929342,0.30926165,0.20623806,0.6641641,0.36053565,0.6,0.6949503,0.86977816,0.7941942,0.7863076,0.860843,0.72591025,0.5560018,0.8142252,0.79865557,0.8259008,0.6609142,0.5246643,0.6921506,0.6807787,0.6133479,0.20040184,0.18888384,0.82539797,0.17256656,0.5948509,1.0,0.6666463,0.0,0.7,0.5085244,0.44512546,0.51438034,0.42078495,0.41515702,0.0,1.0,0.37137622,0.78095853,0.1939093,0.60873556,0.4335885,1.0,1.0,0.79723877,0.7090715,1.0,0.47727388,0.6,0.34337986,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6114081,0.0,0.0,0.0,1.0,0.33333334,1.0,0.0,0.04680591,0.0,0.0,0.0,0.39300624,0.0,1.0,0.0,0.0,0.0,0.17337948,0.5040418,0.0,0.5042945,1.0,0.58335286,1.0,0.61086535,0.081985064,1.0,0.6561916,vendor,0.6513541
0.2693706,0.45388243,0.32142374,0.32584077,0.68994015,0.7968659,1.0,0.4197457,0.37830356,0.1757787,0.72123384,0.68158686,0.7,0.57995856,0.5015517,0.63401836,0.57184285,0.73586476,0.764612,0.623583,0.9610276,0.7607281,0.643649,0.43263212,0.40779573,0.48982102,0.52510214,0.41715252,0.15919349,0.052639876,0.8180059,0.0,0.515843,1.0,0.9410998,0.0,0.5,0.6053477,0.72695076,0.67357063,0.66202796,0.6153151,1.0,1.0,0.6283029,0.72561085,0.19634385,0.51704574,0.6894714,1.0,1.0,0.4687932,0.5684154,1.0,0.51848656,0.7,0.4860538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4478045,0.0,0.012783783,0.0,1.0,0.33333334,0.0,0.0,0.057267874,1.0,0.2508364,0.0,0.2101601,0.0,0.0,0.0,0.0,0.0,0.24927767,0.3764269,0.0,0.20091794,1.0,0.50909746,1.0,0.5474914,0.14670582,0.0,0.53517586,tradesperson,0.6045193
0.35406682,0.3412319,0.19863814,0.20466146,0.6676711,0.77283293,1.0,0.46136054,0.39302045,0.29663843,0.5555855,0.67386633,0.7,0.6160613,0.56946397,0.5651822,0.5835691,0.5480587,0.621195,0.54464984,0.83717823,0.6353243,0.56714517,0.5285351,0.48210505,0.53794205,0.41578755,0.2874386,0.29650462,0.26569644,0.6946175,0.18406944,0.60681677,0.0,0.747375,1.0,0.3,0.80097103,0.65447944,0.59936833,0.6838741,0.62821627,0.0,1.0,0.55093336,0.69708407,0.116745815,0.49544707,0.67310345,1.0,1.0,0.79931384,0.87412226,1.0,0.747697,0.7,0.34650177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6059006,1.0,0.3648565,0.0,0.0,0.33333334,0.0,1.0,0.28127494,1.0,0.463705,0.0,0.03960782,0.0,0.0,0.0,1.0,1.0,0.0,0.19592732,0.0,0.11269915,1.0,0.7142929,0.0,0.42061993,0.33830434,0.0,0.62185836,tradesperson,0.54288375
